,,,,,,,,,,,,,,,,,,,
CITY OF LOS ANGELES - BUREAU OF SANITATION,,,,,,,,,,,,,,,,,,,
SANTA MONICA BAY BEACHES BACTERIAL TMDL,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
DETAIL OF ANALYTICAL RESULTS,,,,,,,,,,,,,,,,,,,
JULY 2009 TO JUNE 2010,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,ARRAY TUPLES,,,
FY 09-10,,,,,,,,,,,,Generated by SKARNYA at 07/28/2020 09:38:45 AM using the Production Database and WISARD V3.0,,,,,,,
SAMPLE DATE,TIME,LOCATION,CONSTITUENT,METHOD,UNITS,RESULT,BASE,QUAL,MDL,RML,ML,SAMPLE_ID,,,,LOCATIONS,METHODS,RTYPES,
,,,,,,,,,,,,,,,,,,,
01/26/2010,09:34,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,740,740,,,,,HT139875-100,,,,,,,
01/27/2010,08:30,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,1500,1500,,,,,HT139915-27,,,,,,,
01/28/2010,08:50,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,580,580,,,,,HT139953-27,,,,,,,
01/29/2010,08:25,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,210,210,,,,,HT139983-27,,,,,,,
01/30/2010,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,500,500,,,,,HT140010-27,,,,,,,
02/02/2010,09:28,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,430,430,,,,,HT140092-100,,,,,,,
02/03/2010,08:06,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,280,280,,,,,HT140140-27,,,,,,,
02/04/2010,08:27,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,130,130,,,,,HT140180-27,,,,,,,
02/05/2010,09:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,350,350,,,,,HT140214-27,,,,,,,
02/06/2010,08:20,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,1200,1200,,,,,HT140250-27,,,,,,,
02/09/2010,09:09,SMB-6-02,TOTAL COLIFORM (CS),SM9223,MPN/100ML,280,280,,,,,HT140333-100,,,,,,,
